"uuid","grsf_name","grsf_semantic_id","short_name","type","status","parent_areas","sdg_flag","jurisdictional_distribution","firms_code","ram_code","fishsource_code","FAO_SDG14_4_1_questionnaire_code"
"7adc12b8-f93b-37a8-902e-6cdaee7c8ae4","Mugil cephalus - Gulf of Mexico","asfis:MUF+lme:5","Flathead grey mullet - USA Louisiana","assessment unit","approved","fao:31","false",,"13899",,,
"f19db825-b141-3865-b76b-6492c2bcc6ec","Platichthys solemdali - West of Gotland (Subdivision 27.3.d.27) - Gulf of Finland (Subdivision 27.3.d.32) - Bothnian Bay (Subdivision 27.3.d.31) - Bothnian Sea (Subdivision 27.3.d.30) - Archipelago Sea (Subdivision 27.3.d.29)","asfis:BWP+fao:27.3.d.27;fao:27.3.d.29;fao:27.3.d.30;fao:27.3.d.31;fao:27.3.d.32","Baltic flounder - West of Gotland, Archipelago Sea, Bothnian Sea, Bothnian Bay and Gulf of Finland","assessment unit","approved","fao:27","false",,"13941",,,
"2d0f68f2-4110-39d5-a7c7-0ed550c2441a","Rostroraja alba - Barents Sea (Subarea 27.1) - Azores Grounds and Northeast Atlantic South (Subarea  27.10) - North of Azores (Subarea 27.12) - East Greenland (Subarea 27.14) - Portuguese Waters (Subarea 27.9) - Bay of Biscay (Subarea 27.8) - Irish Sea, West of Ireland, Porcupine Bank, Eastern and Western English Channel, etc (Subarea 27.7) - Rockall, Northwest Coast of Scotland and North Ireland (Subarea 27.6) - Iceland and Faroes Grounds (Subarea 27.5) - North Sea (Subarea 27.4) - Skagerrak, Kattegat, Sound, Belt Sea, and Baltic Sea (Subarea 27.3) - Norwegian Sea, Spitzbergen, and Bear Island (Subarea 27.2)","asfis:RJA+fao:27.1;fao:27.10;fao:27.12;fao:27.14;fao:27.2;fao:27.3;fao:27.4;fao:27.5;fao:27.6;fao:27.7;fao:27.8;fao:27.9","White skate - Northeast Atlantic","marine resource","approved","fao:31;fao:21;fao:34;fao:27;fao:37;fao:18","false",,"13951",,,
"5eaf8c2d-57ea-3afa-9df4-b59f60dc6523","Raja clavata - Bay of Biscay - Offshore (Division 27.8.d) - Bay of Biscay - Central (Division 27.8.b) - Bay of Biscay - North (Division 27.8.a)","asfis:RJC+fao:27.8.a;fao:27.8.b;fao:27.8.d","Thornback ray - Bay of Biscay North, Central and Offshore","assessment unit","approved","fao:27","false",,"13952",,,
"23cbca64-7f59-3d4b-bba0-c3a12a212c21","Raja undulata - West of Ireland (Division 27.7.b) - Southwest of Ireland - East (Division 27.7.j)","asfis:RJU+fao:27.7.b;fao:27.7.j","Undulate ray - West of Ireland and Southwest of Ireland East","assessment unit","approved","fao:27","false",,"13954",,,
"b7ddb0c0-c799-3a54-8777-4b9a25d47015","Pagophilus groenlandicus - Barents Sea (Subarea 27.1) - East Greenland (Subarea 27.14) - Iceland Grounds (Division 27.5.a) - Norwegian Sea, Spitzbergen, and Bear Island (Subarea 27.2)","unk:pagophilus_groenlandicus+fao:27.1;fao:27.14;fao:27.2;fao:27.5.a","Harp seals - Barents Sea, Norwegian Sea, Spitzbergen and Bear Island, East Greenland and Iceland Grounds","marine resource","approved","fao:21;fao:27;fao:18","false",,"13961",,,
"0711e68e-172d-3328-b5b0-c738416c0f9e","Alopias spp - Western English Channel (Division 27.7.e) - Bay of Biscay - Offshore (Division 27.8.d) - Eastern English Channel (Division 27.7.d) - Porcupine Bank (Division 27.7.c) - Faroe Plateau (Subdivision 27.5.b.1) - Celtic Sea South (Division 27.7.h) - Celtic Sea North (Division 27.7.g) - West of Bay of Biscay (Division 27.8.e) - Bristol Channel (Division 27.7.f) - Portuguese Waters - West Parts in NEAFC Regulatory Area (Subdivision 27.9.b.1) - Azores Grounds and Northeast Atlantic South (Subarea  27.10) - North of Azores (Subarea 27.12) - Southwest of Ireland - West (Division 27.7.k) - Southwest of Ireland - East (Division 27.7.j) - Southeast Greenland - Parts of NEAFC Regulatory Area (Subdivision 27.14.b.1)","asfis:THR+fao:27.10;fao:27.12;fao:27.14.b.1;fao:27.5.b.1;fao:27.7.c;fao:27.7.d;fao:27.7.e;fao:27.7.f;fao:27.7.g;fao:27.7.h;fao:27.7.j;fao:27.7.k;fao:27.8.d;fao:27.8.e;fao:27.9.b.1","Thresher sharks - Azores Grounds and Northeast Atlantic South, North of Azores, Porcupine Bank, English Channel, Bristol Channel, Celtic Sea, Southwest of Ireland, Bay of Biscay (West, Offshore), Faroe Plateau, Portuguese Waters West, Southeast Greenland","marine resource","approved","fao:31;fao:21;fao:34;fao:27","false",,"13964",,,
"59bdc0af-67f3-32eb-b400-1bbeb326d31c","Genypterus blacodes - NZ LIN7WC","asfis:CUS+grsf:NZL_LIN7WC","Pink cusk-eel - West coast of South Island LIN7WC","assessment unit","approved",,"false",,,"NZLINGLIN7WC","2102","sdg-nzl-10"
"d2c1e4ce-89df-3bf3-8dbe-498ef7a38fca","Sebastes pinniger - Canada Pacific Fishery Management Comission Major Areas 5A - Canada Pacific Fishery Management Comission Major Areas 5B - Canada Pacific Fishery Management Comission Major Areas 3C - Canada Pacific Fishery Management Comission Major Areas 5E - Canada Pacific Fishery Management Comission Major Areas 3D - Canada Pacific Fishery Management Comission Major Areas 5C - Canada Pacific Fishery Management Comission Major Areas 5D","asfis:SPG+can_dfo_pfmc:3C;can_dfo_pfmc:3D;can_dfo_pfmc:5A;can_dfo_pfmc:5B;can_dfo_pfmc:5C;can_dfo_pfmc:5D;can_dfo_pfmc:5E","Canary rockfish West Coast of Vancouver Island and Straight of Georgia and Queen Charlotte Islands","assessment unit","approved",,"false",,,"CROCKWCVANISOGQCI","2210",
"7f8cb1d3-b884-3790-bf89-57e8463f1b69","Lithodes aequispina - USA_ADFG_KC_Q_PD","asfis:KAQ+grsf:USA_ADFG_KC_Q_PD","Golden king crab Pribilof Islands","assessment unit","approved",,"false",,,"GKCRABPI","1081",
"4cf363a0-5faa-3b53-b02b-7130b84f7cd1","Genypterus blacodes - Stewart-Snares Shelf","asfis:CUS+nzl:LIN5","New Zealand ling New Zealand Areas LIN 5 and 6","assessment unit","approved",,"false",,,"NZLINGLIN5-6","2101",
"930e7911-234c-3fc9-9ca2-5a2cd0fcc3db","Hoplostethus atlanticus - Mid-East Coast","asfis:ORY+grsf:NZL_ORHMEC","Orange roughy New Zealand Mid East Coast","assessment unit","approved",,"false",,,"OROUGHYNZMEC","1409",
"5cf5a9c7-da3e-3457-ab96-fba7f84df60a","Seriolella punctata - Silverfish Southeast Australia Stock Assessment Area","asfis:SEP+grsf:CSIRO_SILVERFISHSE_1978_2006_FULTON","Silverfish Southeast Australia","assessment unit","approved",,"false",,,"SILVERFISHSE","1931",
"49f970b5-7374-3887-95cf-29d786171b30","Takifugu rubripes - Ise and Mikawa Bay","asfis:TXK+grsf:Japan_FAJ_IMKB","Japanese pufferfish Ise and Mikawa Bay","assessment unit","approved",,"true",,,"JPUFFIMKB",,"sdg-jpn-29"
"774d91b9-c26f-314f-acc2-5a445cc43893","Jasus edwardsii - Wellington/Hawkes Bay","asfis:LOR+nzl:CRA4","Red rock lobster New Zealand area CRA4","assessment unit","approved",,"false",,,"RROCKLOBSTERCRA4",,"sdg-nzl-5"
"b2b7a6fe-a722-34e5-98f7-69beaefeff59","Glyptocephalus kitaharai - North Pacific Japan","asfis:TKA+grsf:Japan_FAJ_NPAC","Willowy flounder North Pacific","assessment unit","approved",,"true",,,"WLFLOUNNPAC",,"sdg-jpn-14"
"d1b729f8-4a03-32ad-ac3a-ff1a2e3b9ef4","Heterocarpus reedi - Chile National Jurisdiction Area","asfis:CHS+eez:CHL","Nylon Shrimp Chile","assessment unit","archived",,"false",,,"NSHRIMPCH",,
"93f5ab6a-1d36-3ea0-b39c-1040532608ff","Sebastes paucispinis - Canada Pacific Fishery Management Comission Major Areas 5A - Canada Pacific Fishery Management Comission Major Areas 5B - Canada Pacific Fishery Management Comission Major Areas 3C - Canada Pacific Fishery Management Comission Major Areas 5E - Canada Pacific Fishery Management Comission Major Areas 3D - Canada Pacific Fishery Management Comission Major Areas 5C - Canada Pacific Fishery Management Comission Major Areas 5D","asfis:SBC+can_dfo_pfmc:3C;can_dfo_pfmc:3D;can_dfo_pfmc:5A;can_dfo_pfmc:5B;can_dfo_pfmc:5C;can_dfo_pfmc:5D;can_dfo_pfmc:5E","Bocaccio British Columbia Waters","assessment unit","approved",,"false",,,"BOCACCBCW",,
"8a55fb38-08d8-3312-bedd-6515cd4d73d0","Oncorhynchus keta - Japan High Seas Chum Hatchery","asfis:CHU+grsf:Japan_FAJ_HSCH","Chum Salmon Japan High Seas catch chum hatchery","assessment unit","approved",,"false",,,"CSALMHSCH",,
"3f847171-e554-3fb3-82b3-adca04a95acd","Genypterus blacodes - New Zealand ling Western half of Southeast Australia Stock Assessment Area","asfis:CUS+grsf:CSIRO_NZLINGWSE_1968_2007_FULTON","New Zealand ling Western half of Southeast Australia","assessment unit","approved",,"false",,,"NZLINGWSE",,
"b5663972-c383-3588-a456-d21af1060f3b","Hoplostethus atlanticus - Orange roughy Southeast Australia Stock Assessment Area","asfis:ORY+grsf:CSIRO_OROUGHYSE_1978_2007_FULTON","Orange roughy Southeast Australia","assessment unit","approved",,"false",,,"OROUGHYSE",,
"cc6d3e7f-ab74-3c1c-a595-b4a50eb58428","Sebastes proriger - Canada Pacific Fishery Management Comission Major Areas 5A - Canada Pacific Fishery Management Comission Major Areas 5B - Canada Pacific Fishery Management Comission Major Areas 3C - Canada Pacific Fishery Management Comission Major Areas 3D - Canada Pacific Fishery Management Comission Major Areas 5C","asfis:RPJ+can_dfo_pfmc:3C;can_dfo_pfmc:3D;can_dfo_pfmc:5A;can_dfo_pfmc:5B;can_dfo_pfmc:5C","Redstripe rockfish British Columbia Waters South","assessment unit","approved",,"false",,,"RSROCKBCWS",,
"bf6f2ccc-d721-3494-bd98-487252bf33b3","Arripis trutta - New Zealand National Jurisdiction Area","asfis:ASA+eez:nzl","Australian salmon New Zealand","assessment unit","approved",,"false",,,"AUSSALMONNZ",,
"fbc04aae-7851-348d-8631-d6c9c83d0181","Carcharhinus obscurus - Secretarial - Dusky Shark EFH","asfis:DUS+usa_efh_ahms:DuskyShark","Dusky shark Gulf of Mexico and Atlantic","assessment unit","approved",,"false",,,"DSKSHARGMATL",,
"403951fe-ebc5-32aa-9385-e45f0bfb4968","Clidoderma asperrimum - North Pacific Japan","asfis:CDJ+grsf:Japan_FAJ_NPAC","Roughscale sole North Pacific","assessment unit","approved",,"false",,,"RSSOLENPAC",,
"fe5da713-1354-3af8-a515-7e133aa81ca2","Xiphias gladius - Swordfish North Eastern Pacific assessment area","asfis:SWO+isc:SWO_ENPO","Swordfish Eastern Pacific","assessment unit","approved",,"false",,,"SWORDEPAC",,
"628f4926-682b-369c-abda-2db8be047ae8","Oncorhynchus gorbuscha - Pink salmon BondSound (Area 12)","asfis:PIN+grsf:Canada_DFO_BONDS","Pink Salmon BondSound (Area 12)","assessment unit","approved",,"false",,,"PSALMBONDS",,
"98e8e916-ce2c-3417-ad4b-a1a199119f7f","Etrumeus teres - Pacific Japan","asfis:RRH+grsf:Japan_FAJ_PAC","Round herring Pacific Ocean","assessment unit","approved",,"false",,,"RHERRPAC",,
"cc0552b8-dfe4-3468-9cd5-adb8247482a8","Sphyrna tiburo - Secretarial - Bonnethead Shark (Atlantic Stock) EFH","asfis:SPJ+usa_efh_ahms:BonnetheadShark(AtlanticStock)","Bonnethead shark Atlantic","assessment unit","approved",,"false",,,"BHEADSHARATL",,
"d30f581e-8655-315a-8cf6-7ec9f50d335a","Beringraja binoculata - Canada Pacific Fishery Management Comission Major Areas 4B","asfis:JRI+can_dfo_pfmc:4B","Big skate Strait of Georgia","assessment unit","approved",,"false",,,"BIGSKA4B",,
"5c35d180-783d-3718-a216-333bb1ea00f3","Pristipomoides filamentosus - Okinawa Islands","asfis:PFM+grsf:Japan_FAJ_OKWI","Crimson jobfish Okinawa Islands","assessment unit","approved",,"false",,,"CJOBOKWI",,
"ce1515d3-68ad-3f6c-9c9e-ed8cd46742c3","Seriola quinqueradiata - Japan National Jurisdiction Area","asfis:AMJ+eez:JPN","Japanese amberjack Japan","assessment unit","approved",,"false",,,"JAMBERJPN",,
"f1b5fabc-d5a8-3ebe-8728-7f53684c5e64","Haliporoides triarthrus - Mozambique","asfis:KNS+eez:MOZ","Knife shrimp - Mozambique","assessment unit","approved",,"false","National","13394",,"1672",
"962f074a-e5b6-3653-ac8a-1918177791ed","Aristeus alcocki - B","asfis:AJA+ind_fz:B","Arabian red shrimp - Southwestern India","assessment unit","approved",,"false",,,,"2557",
"977f2b5e-a5e5-3186-b53d-cf130a1cf954","Gadus morhua - 27000588","asfis:COD+fmz:27000588","Atlantic cod - Norwegian coastal","assessment unit","approved",,"false",,,,"856",
"82fc09b5-5d0c-324e-817f-670235f909ea","Ostrea edulis - dummy area","asfis:OYF+dummy:area","European flat oyster - Limfjord","assessment unit","pending",,"false",,,,"1800",
"66604d50-67a2-3110-978d-9bf5a625c53c","Xiphopenaeus kroyeri - dummy area","asfis:BOB+dummy:area","Atlantic seabob - Southeast Brazil","assessment unit","pending",,"false",,,,"2184",
"a53b7118-1fc4-3130-9e91-bb14011fc3e9","Xiphopenaeus kroyeri - dummy area","asfis:BOB+dummy:area","Atlantic seabob - South Brazil","assessment unit","pending",,"false",,,,"2185",
"5a16e83c-363f-399f-9754-8a15d32840a3","Pogonias cromis - 31.1","asfis:BDM+other:31.1","Black drum - US Atlantic","assessment unit","pending",,"false",,,,"712",
"5cb16e9b-6f0d-3e96-838b-a6dfb7806115","Portunus pelagicus - IND_PBFA_SCD","asfis:SCD+grsf:IND_PBFA_SCD","Blue swimming crab - India","assessment unit","pending",,"false",,,,"743",
"364bbd8c-74a4-37d8-b1ba-4af85176ab5f","Penaeus stylirostris - 50","asfis:PNS+mez_pns_z:50","Blue shrimp - Bahía Magdalena Western Baja","assessment unit","pending",,"false",,,,"735",
"053c927d-8e5c-3c7d-a80a-4626285e9772","Todarodes pacificus - Japan-FAJ-JPNWR - Japan-FAJ-JPNAR","asfis:SQJ+grsf:Japan-FAJ-JPNAR;grsf:Japan-FAJ-JPNWR","Japanese flying squid - East China Sea and Japan Sea","assessment unit","pending",,"false",,,,"1183",
"7e9df87c-06aa-3307-93d2-43bda1e42c0b","Trachinotus carolinus - 31.2.1","asfis:POM+other:31.2.1","Florida pompano - NE Gulf of Mexico","assessment unit","pending",,"false",,,,"1950",
"746274ad-4cc0-38ec-8e8c-f9cf82573c68","Esox lucius - dummy area","asfis:FPI+dummy:area","Northern pike - St. Lawrence River","assessment unit","pending",,"false",,,,"1225",
"b490a675-d095-3a6c-877f-e7924dcc1028","Coregonus clupeaformis - ON","asfis:WHL+glfc:ON","Lake whitefish - Lake Ontario","assessment unit","pending",,"false",,,,"2314",
"4d586d98-ec3d-3bec-8ab7-679366bb3515","Coregonus lavaretus - dummy area","asfis:PLN+dummy:area","European whitefish - Lake Geneva","assessment unit","pending",,"false",,,,"1209",
"fbe091cc-9cab-3f49-ab6c-e0afed14c93d","Coregonus clupeaformis - ER","asfis:WHL+glfc:ER","Lake whitefish - Lake Erie","assessment unit","pending",,"false",,,,"1859",
"c4202732-11cb-3da8-9599-c943d9a518a9","Hoplostethus atlanticus - GRSF NZL-ORH1mc","asfis:ORY+grsf:NZL-ORH1mc","Orange roughy - Mercury-Colville","assessment unit","approved",,"false",,,,"1404",
"e01b92a3-ec10-3dee-87d2-6e48a799571d","Hoplostethus atlanticus - GRSF NZL-ORH2An","asfis:ORY+grsf:NZL-ORH2An","Orange roughy - NZ East Cape","assessment unit","approved",,"false",,,,"1407",
"22c2e2fd-0b31-34af-80b2-27cab0889e9b","Chlamys senatoria - EEZ PHL","asfis:KLN+eez:PHL","Senatorial scallop - Philippines","marine resource","approved",,"false",,,,"1695",
"7256eb7b-b15a-3e65-b5ef-c5129dae89b7","Pollachius virens - dummy area","asfis:POK+dummy:area","Saithe - Eastern Georges Bank","assessment unit","approved",,"false",,,,"1987",
"a96a9612-d92c-3630-b825-77ee4ce3741c","Sebastes borealis - 5A - 5C - 5B - 3C - 5E - 5D - 3D","asfis:SFB+can_dfo_pfmc:3C;can_dfo_pfmc:3D;can_dfo_pfmc:5A;can_dfo_pfmc:5B;can_dfo_pfmc:5C;can_dfo_pfmc:5D;can_dfo_pfmc:5E","Shortraker rockfish - British Columbia coast","assessment unit","approved",,"false",,,,"2265",
"cf8800e3-2762-3e48-820e-8b09674d2a48","Rexea solandri - AUS_GEM_E","asfis:GEM+grsf:AUS_GEM_E","Silver gemfish - Eastern","assessment unit","approved",,"false",,,,"1928",
"bf48eea2-7077-3dd6-9af0-3cfc6205b9f5","Lithodes santolla - dummy area","asfis:KCR+dummy:area","Southern king crab - Canal Beagle","assessment unit","pending",,"false",,,,"2518",
"5b147750-f2bf-3800-a553-51e7a345b80e","Lithodes santolla - dummy area","asfis:KCR+dummy:area","Southern king crab - Chile Magallanes (XII)","assessment unit","approved",,"false",,,,"2519",
"451c06fa-af67-357b-ab28-6ef502fed18f","Jasus tristani - GBR_SHN","asfis:LBT+wja:GBR_SHN","Tristan da Cunha rock lobster - Tristan da Cunha Islands","marine resource","pending",,"false",,,,"1867",
"40b2ca1e-7286-3561-bab8-cbb82d40df15","Panulirus argus - Colombia","asfis:SLC+eez:COL","Caribbean spiny lobster - Colombia","assessment unit","approved",,"false","National","13897",,,"sdg-col-43"
"842856bb-23de-3f83-8af5-0f316341a95e","Etelis radiosus - Indian Ocean of Indonesia","asfis:EEW+grsf:57","Pale snapper - Indian Ocean of Indonesia","assessment unit","approved",,"true",,,,,"sdg-idn-23"
"89a03d33-6776-3ac9-b3aa-8f45e05bca69","Trachurus novaezelandiae - Trachurus murphyi - Trachurus declivis - nzl - JMA7","asfis:CJM;asfis:HMG;asfis:TUZ+nzl:jma7","Trachurus declivis;asfis - JMA7","marine resource","approved",,"true",,,,,"sdg-nzl-21"
"5d094237-c63e-3525-81ea-64978cf38e90","Spicara smaris - Sardinia","asfis:SPC+gfcm:11","Picarel - Sardinia","marine resource","approved",,"true",,,,,"sdg-ita-63"
"e0184c37-cbfd-3125-9494-a48f05cb751e","Lethrinus microdon - Qatar National Jurisdiction Area","asfis:LEN+eez:qat","Smalltooth emperor - Qatar","assessment unit","approved",,"true",,,,,"sdg-qat-18"
"ed6aab19-3eb3-3066-928f-87b55e2e0936","Sardinops melanostictus - Tsushima warm current","asfis:JAP+grsf:Japan-FAJ-TSSTWC","Japanese pilchard - Tsushima warm current","assessment unit","approved",,"true",,,,,"sdg-jpn-kor-1"
"11be5b4c-c92c-311b-8fba-6f7e844393b7","Metapenaeus stebbingi - Penaeus japonicus - Parapenaeopsis sculptilis - Metapenaeus monoceros - Penaeus indicus - Penaeus semisulcatus - Metapenaeus dobsoni - Penaeus monodon - Maputo Bay","asfis:GIT;asfis:KUP;asfis:MNG;asfis:MPD;asfis:MPN;asfis:NAP;asfis:PNI;asfis:TIP+unk:Mozambique-MIMAIP-MB","Kadal shrimp, Speckled shrimp, Peregrine shrimp, Rainbow shrimp, Indian white prawn, Kuruma prawn, Giant tiger prawn, Green tiger prawn - Maputo Bay","assessment unit","approved",,"true",,,,,"sdg-moz-7"
"4b0f32ca-cee5-338e-8dc8-e7c6b2cf6bcf","Pagrus auratus - nzl - SNA8","asfis:GSU+nzl:sna8","Silver seabream - SNA8","assessment unit","approved",,"true",,,,,"sdg-nzl-25"
"ac0b9dec-3724-3a09-b9c4-cd8e7f779b55","Helicolenus dactylopterus - Sardinia","asfis:BRF+gfcm:11","Blackbelly rosefish - Sardinia","marine resource","approved",,"true",,,,,"sdg-ita-34"
"b2f3d176-6ea7-3d8d-8e9e-e21c39b09a09","Jasus lalandii - Namibia National Jurisdiction Area","asfis:LBC+eez:nam","Cape rock lobster - Namibia","assessment unit","approved",,"true",,,,,"sdg-nam-1"
"f6babbbf-5865-3b39-80e0-07f72c932afb","Panulirus argus - Jamaica","asfis:SLC+eez:JAM","Caribbean spiny lobster - Jamaica shelf and offshore Pedro, Formigas y Morant banks","assessment unit","approved",,"false","Unspecified","13081",,,
"b519959a-0c41-3542-8a62-824ad156cbdb","Rhizoprionodon lalandii - Trinidad and Tobago","asfis:RHL+eez:TTO","Brazillian sharpnose shark - Coastal areas of Trinidad and Tobago","assessment unit","approved",,"false","Shared between nations","13200",,,
"25803e74-7568-364c-bfb5-80cc8d345686","Mustelus higmani - Trinidad and Tobago - Venezuela","asfis:CTJ+eez:TTO;eez:VEN","Smalleye smoothhound - Gulf of Paria to Orinoco Delta","assessment unit","approved",,"false","Shared between nations","13241",,,
"eedc2166-63f1-3331-9802-2304cf2d9952","Cynoscion virescens - Guyana - French Guiana","asfis:YNV+eez:GUF;eez:GUY","Green weakfish - Coast of French Guiana to the Orinoco delta","assessment unit","approved",,"false","Shared between nations","13258",,,
"3e4663e0-0f89-3e06-9603-1d1f040290c0","Sphyrna tudes - Suriname - Venezuela - Guyana - French Guiana","asfis:SPQ+eez:GUF;eez:GUY;eez:SUR;eez:VEN","Smalleye hammerhead - Coast of French Guiana to the Orinoco delta","assessment unit","approved",,"false","Shared between nations","13279",,,
"352651cb-5ea7-3718-8d7a-4b76b71c0191","Panulirus argus - Venezuela","asfis:SLC+eez:VEN","Caribbean spiny lobster - Los Testigos and La Blanquilla islands, Margarita island","assessment unit","approved",,"true","Shared between nations","13287",,,
"ae9fdf9a-aefb-3202-b706-6b4db07e1325","Panulirus versicolor - Panulirus homarus homarus - Panulirus penicillatus - Panulirus longipes - Panulirus homarus - Thenus orientalis - Panulirus ornatus - Tanzania, United Rep. of","asfis:LOJ;asfis:LOK;asfis:NUP;asfis:NUR;asfis:NUV;asfis:THQ;unk:panulirus_homarus_homarus+eez:TZA","Spiny and rock lobsters - Tanzania","assessment unit","approved",,"false","Shared between nations","13357",,,
"d15ed071-b81b-329b-bed9-3798c2e42fe6","Palinurus delagoae - Mozambique","asfis:SLN+eez:MOZ","Spiny lobster – Mozambique","assessment unit","approved",,"false","National","13391",,,
"fe7df9a2-c30c-34ce-b753-6f43d7a10636","Chrysoblephus puniceus - South Africa","asfis:SLL+eez:ZAF","Slinger - South Africa Eastern","assessment unit","approved",,"false","Shared between nations","13571",,,
"b8c010ae-8dd5-31e8-b554-d40ff812e70a","Thelenota ananas - Holothuria nobilis - Holothuria fuscogilva - Seychelles","asfis:HFF;asfis:HFN;asfis:TFQ+eez:SYC","Sea cucumber - Seychelles (Mahe and Admirantes stocks)","assessment unit","approved",,"false","National","13596",,,
"344d77b2-73f7-3a81-95a8-27b48f42e130","Champsocephalus gunnari - Kerguelen Islands Exclusive Economic Zone","asfis:ANI+eez:KI","Mackerel icefish - Kerguelen Islands","assessment unit","approved",,"false","Straddling between High Seas and EEZ","13775",,,
"38354201-6389-36e6-a133-256d4037c42b","Penaeidae - Kenya","asfis:PEZ+eez:KEN","Shallow water prawns - Kenya","assessment unit","approved",,"false",,"13916",,,
"689d49fd-2e43-39f2-bd7b-38565fed5304","Clupea harengus - Gulf of Riga (Unit 27.3.d.28.1)","asfis:HER+fao:27.3.d.28.1","Atlantic herring - Baltic Sea Gulf of Riga","assessment unit","approved","fao:27","true",,"10469","HERRRIGA","2040","sdg-est-lva-1"
"c77f6fff-adf2-33b8-9eba-551c4683f8f1","Ammodytes spp - Skagerrak (Subdivision 27.3.a.20) - Sandeel Area 2r - Southern North Sea (Division 27.4.c) - Central North Sea (Division 27.4.b)","asfis:SAN+fao:27.3.a.20;fao:27.4.b;fao:27.4.c;ices_sa:2r","Sandeel - Skagerrak, Central and Southern North Sea (Sandeel Area 2r)","assessment unit","approved","fao:27","true",,"13868","SEELNSSA2","1902","sdg-deu-dnk-nor-swe-2"
"7d107e60-7edc-3238-be42-00adf74e4198","Micromesistius australis - Lagos - Magallanes - Aysén","asfis:POS+chl:X;chl:XI;chl:XII","Southern blue whiting - SE Pacific","assessment unit","approved","fao:41;fao:87","false",,,"SBWHITCH","2054","sdg-chl-1"
"26873791-f497-3b7e-959e-8e1e392f676b","Pandalus borealis - Canadian Shrimp Fishing Area SFA 6","asfis:PRA+can_dfo_sfa_shp:6","Northern prawn - S Labrador & N Newfoundland","assessment unit","approved","fao:21","false",,,"PANDALSFA6","2141","sdg-can-21"
"587d5f12-9357-31f2-80cb-c2ec84232c5c","Sebastes spp - Atlantic, Northwest / 21.3.M","asfis:RED+fao:21.3.M","Redfish - Flemish Cap","assessment unit","approved","fao:21;fao:27","false","High Seas Purely","10318","REDFISHSPP3M","2540",
"74e5a6ca-6a25-383d-ba0e-3953c010f717","Thunnus alalunga - North Pacific Ocean","asfis:ALB+iattc:NPO","Albacore - Northern Pacific","assessment unit","approved","fao:61;fao:67;fao:57;fao:87;fao:71;fao:77","false","Highly migratory","5","ALBANPAC","639",
"72f99563-f8c9-3178-9b31-a30bb5ed65be","Xiphias gladius - Swordfish Southern Atlantic","asfis:SWO+iccat:SWO_S","Swordfish - South Atlantic","assessment unit","approved","fao:31;fao:34;fao:41;fao:47","false",,"10024","SWORDSATL","1050",
"f84aedca-1253-3346-a787-04db84b3990c","Mycteroperca microlepis - Gulf of Mexico - Reef Fish EFH","asfis:MKM+usa_efh_gfmc:ReefFish","Gag Gulf of Mexico","assessment unit","approved","fao:31","false",,"11031","GAGGM","2003",
"ea588391-f412-3298-8009-4a9f97fe4735","Sepia spp - Atlantic, East central / 34.3.12","asfis:IAX+fao:34.3.12","Cuttlefish - Senegal and Gambia","assessment unit","approved","fao:34","false",,"13840","CUTTLENWASEN_GMB","2316",
"e9ca3240-2749-3059-b0a4-05d7f9d87ec1","Nephrops norvegicus - Devil's Hole - Central North Sea (Division 27.4.b)","asfis:NEP+fao:27.4.b;ices_fu_nep:34","Nephrops - Central North Sea (Devil's Hole, FU 34)","assessment unit","approved","fao:27","false",,"13861","NEPHFU34","2064",
"c5cd676a-d56e-3a83-b021-68124ac3ace7","Ammodytes spp - Sandeel Area 5r - Northern North Sea (Division 27.4.a)","asfis:SAN+fao:27.4.a;ices_sa:5r","Sandeel - Viking and Bergen Bank area (Sandeel Area 5r)","assessment unit","approved","fao:27","false",,"13873","SEELNSSA5","1390",
"9730faf8-f73e-3c40-9c05-90e1ec41e63f","Thunnus albacares - Yellowfin Tuna Atlantic","asfis:YFT+iccat:YFT_ATL","Yellowfin tuna - Atlantic","assessment unit","approved","fao:31;fao:21;fao:34;fao:41;fao:27;fao:37;fao:77;fao:47","false",,"20","YFINATL","1054",
"cd33e080-444a-33c8-87d6-6c6140d4820f","Pleuronectes quadrituberculatus - North Pacific - Alaska plaice (Eastern Bering Sea) EFH","asfis:ALP+usa_efh_npfmc:Alaskaplaice(EasternBeringSea)","Alaska plaice Bering Sea and Aleutian Islands","assessment unit","approved","fao:61;fao:67","false",,,"ALPLAICBSAI","1246",
"1eb4a258-8ebe-35a7-87a2-883ad0dcdcef","Mactromeris polynyma - Atlantic, Northwest / 21.4.V - Atlantic, Northwest / 21.4.W - Atlantic, Northwest / 21.3.N - Atlantic, Northwest / 21.3.O - Atlantic, Northwest / 21.3.L","asfis:IFM+fao:21.3.L;fao:21.3.N;fao:21.3.O;fao:21.4.V;fao:21.4.W","Arctic surfclam - Banquereau (Nova Scotia)","assessment unit","approved","fao:21","false",,,"ARCSURFBANQ","2197",
"ba1bdc34-84d9-3352-8e5c-e13738c175f5","Pristipomoides filamentosus - Western Pacific - Main Hawaiian Islands Coral Reef Ecosystem EFH","asfis:PFM+usa_efh_wpfmc:MainHawaiianIslandsCoralReefEcosystem","Crimson jobfish - Hawaiian","assessment unit","approved","fao:77","false",,,"CJOBMHI","2215",
